gene_id_x,transcript_id,L01_fpkm,L02_fpkm,L03_fpkm,L04_fpkm,L05_fpkm,L06_fpkm,L07_fpkm,L08_fpkm,L09_fpkm,transcript_type,known_or_novel,gene_id_y,class_code
XLOC_034982,TCONS_00108381,7.206760000000001,6.532126,5.815205000000001,5.300457,6.564331,6.388284,4.000239,5.888458,4.636879,protein_coding,known,LOC100253543,equal
XLOC_034983,TCONS_00108383,17.682146,0.00731,0.009815,16.40099,0.009000000000000001,16.114941,0.005493,0.007248999999999999,18.661671,protein_coding,known,LOC100255231,equal
XLOC_034989,TCONS_00108389,0.8288209999999999,0.713827,0.8681120000000001,1.223343,0.9920889999999999,1.465106,1.104542,1.957832,0.6683140000000001,protein_coding,known,LOC100244933,equal
XLOC_034991,TCONS_00108390,5.6991830000000006,6.745083,4.652653,7.416883,4.575787999999999,6.873495,6.879577,6.73301,6.996587,protein_coding,known,LOC100241674,equal
XLOC_034994,TCONS_00108391,8.810678,7.850625999999999,8.261693,7.47858,8.397409,7.062149000000001,7.706001,7.817464,7.035886,protein_coding,known,LOC100253641,equal
XLOC_034997,TCONS_00108393,1.081609,0.751947,1.250371,0.683625,0.862352,1.0011709999999998,1.6801150000000002,1.047511,1.7338419999999999,protein_coding,known,LOC100267228,equal
XLOC_034998,TCONS_00108396,8.856694000000001,8.181334,8.559899,9.67199,8.658346,8.706853,7.278302,6.601310000000001,6.751028999999999,protein_coding,known,LOC100246691,equal
XLOC_034999,TCONS_00108397,11.402000000000001,9.785955,12.184007000000001,10.7606,12.852186999999999,9.921152000000001,10.558996,8.946163,10.843679,protein_coding,known,LOC100246709,equal
XLOC_034999,TCONS_00108398,7.486273,7.760752,3.2728200000000003,8.978428,6.237202,7.2534220000000005,4.736448,5.6462,2.14007,protein_coding,known,LOC100246709,equal
XLOC_035000,TCONS_00108399,89.786873,87.023949,82.632851,82.56525400000001,79.92156999999999,78.48957800000001,84.50914,81.535461,81.516006,protein_coding,known,LOC100241576,equal
XLOC_035003,TCONS_00108402,2.228285,2.4216889999999998,2.0108599999999996,1.342273,0.9758540000000001,1.4709729999999999,1.255823,2.3198,2.0780000000000003,protein_coding,known,LOC100253552,equal
XLOC_035003,TCONS_00108403,0.9485549999999999,1.444684,1.46177,1.45218,1.028569,1.095132,1.021714,0.738228,0.5608310000000001,protein_coding,known,LOC100248440,equal
XLOC_035008,TCONS_00108409,1.172269,1.029359,0.570724,1.026092,1.0678040000000002,2.204811,2.736113,2.566384,2.344696,protein_coding,known,LOC100255336,equal
XLOC_035010,TCONS_00108412,13.358386999999999,27.379803000000003,29.460207,12.065398,11.27358,37.046337,19.140942000000003,23.672598,13.852687,protein_coding,known,LOC100245034,equal
XLOC_035010,TCONS_00108413,5.13449,9.853264,11.750386,3.8643690000000004,5.404063,4.044237,7.659782000000001,4.462262,4.159127,protein_coding,known,LOC100245034,equal
XLOC_035010,TCONS_00108414,1.6258299999999999,0.980397,0.64175,0.9997360000000001,1.7231310000000002,0.9876719999999999,0.742263,0.914767,1.2584309999999999,protein_coding,known,LOC100245034,equal
XLOC_035021,TCONS_00108419,3.409893,3.401518,4.553561,0.948313,1.973539,2.00617,3.050361,3.44005,4.216014,protein_coding,known,LOC100260282,equal
XLOC_035025,TCONS_00108422,72.18066400000001,65.769814,71.76415300000001,83.05385600000001,87.03952,80.20159100000001,58.047118999999995,64.533722,67.356804,protein_coding,known,LOC100246805,equal
XLOC_035025,TCONS_00108423,13.779397,20.108625,20.994657999999998,28.653774,20.291418,19.312548,21.921235999999997,19.059095000000003,19.143407999999997,protein_coding,known,LOC100246805,equal
XLOC_035028,TCONS_00108425,6.873467999999999,6.737095,6.048878,6.37712,6.725996,7.191117,6.7414320000000005,7.117449000000001,6.926403,protein_coding,known,LOC100263965,equal
XLOC_035028,TCONS_00108426,40.487972,40.072928999999995,43.398666,47.000343,43.564953,40.557896,45.404034,43.410187,42.413765000000005,protein_coding,known,LOC100263965,equal
XLOC_035030,TCONS_00108428,6.818899000000001,7.058973,6.402044,8.184497,7.471514999999999,7.747062,6.962877000000001,7.175524,6.678921000000001,protein_coding,known,LOC100253652,equal
XLOC_035032,TCONS_00108429,5.58767,4.090548,3.726899,2.606545,3.8219339999999997,3.195601,3.24251,3.519164,3.155097,protein_coding,known,LOC100243204,equal
XLOC_035032,TCONS_00108430,3.9100949999999997,4.738761,5.655946,5.410735,4.208031,4.6312370000000005,3.4322839999999997,3.45295,3.163157,protein_coding,known,LOC100243204,equal
XLOC_035033,TCONS_00108431,2.470364,1.905646,2.240514,2.41397,2.903714,2.1367130000000003,2.2790150000000002,2.49477,2.728027,protein_coding,known,LOC100263828,equal
XLOC_035047,TCONS_00108439,4.683361,2.74645,4.286313,7.432567999999999,8.082865,6.369473999999999,5.486601,10.917761,10.314539,protein_coding,known,LOC100260374,equal
XLOC_035049,TCONS_00108441,19.579601,18.708059,17.072653,16.611158,16.024363,14.658776999999999,29.140553000000004,29.662014000000003,28.479447999999998,protein_coding,known,MYB30,equal
XLOC_035050,TCONS_00108442,4.127363,3.8276489999999996,4.9814,4.292492,4.251595,4.491219,2.918201,2.361371,2.1899990000000003,protein_coding,known,LOC104882311,equal
XLOC_035053,TCONS_00108445,12.289628,14.136346,11.593388000000001,12.363611,12.298979,12.124564,11.443748,24.62492,15.102941,protein_coding,known,LOC100248537,equal
XLOC_035054,TCONS_00108446,9.787308,10.283953,11.174458,9.952143,11.151391,10.961452,10.132664,11.041464999999999,10.959346,protein_coding,known,LOC100244988,equal
XLOC_035055,TCONS_00108447,18.805378,19.817072,19.359026,18.104631,18.764260999999998,18.630548,20.161482,21.004919,22.133331,protein_coding,known,LOC100255290,equal
XLOC_035058,TCONS_00108451,63.122780000000006,56.812248,62.713398,54.904143999999995,59.48605,58.121605,46.277985,98.85149399999999,91.891785,protein_coding,known,LOC100243277,equal
XLOC_035059,TCONS_00108452,18.713428,18.597855,19.198671,16.948753,16.769682,16.553734,11.002155,9.873328,9.53163,protein_coding,known,LOC100257057,equal
XLOC_035067,TCONS_00108461,34.224468,35.317966,37.023911,39.286429999999996,39.316002000000005,35.470345,40.142632,42.928822,40.612213,protein_coding,known,LOC100246665,equal
XLOC_035069,TCONS_00108462,5.718797,5.064916,6.361008999999999,10.271863,9.308266,9.653584,4.770531,5.020583,5.280583999999999,protein_coding,known,LOC100251801,equal
XLOC_035070,TCONS_00108463,13.328667000000001,12.830152,13.23935,15.847235999999999,14.404281,14.049954999999999,17.469885,16.34429,15.563257,protein_coding,known,LOC100244920,equal
XLOC_035071,TCONS_00108464,28.886589,29.482498,28.685762,31.240465000000004,31.526946999999996,28.461739,28.692853999999997,34.34433,30.725973,protein_coding,known,LOC100256935,equal
XLOC_035072,TCONS_00108465,55.808082999999996,57.68936899999999,57.191883,65.344696,65.43177800000001,58.918709,49.778324,49.960097999999995,48.712189,protein_coding,known,LOC100267206,equal
XLOC_035075,TCONS_00108469,5.333849,4.023108000000001,4.075826999999999,4.70439,5.239846,4.367609,6.002464,5.232666,5.168966,protein_coding,known,LOC100265514,equal
XLOC_035081,TCONS_00108477,4.7571639999999995,3.187554,2.7460430000000002,3.729836,2.103091,2.454745,3.110994,2.410827,1.87775,protein_coding,known,LOC100263916,equal
XLOC_035089,TCONS_00108487,5.194769,4.874442,4.494084,5.365773,5.695530000000001,5.21315,4.81445,4.678942,4.948062,protein_coding,known,LOC100258690,equal
XLOC_035090,TCONS_00108488,0.8052199999999999,1.309405,1.385129,1.407756,0.619942,0.634167,1.7467409999999999,0.753066,1.458836,protein_coding,known,LOC100853199,equal
XLOC_035091,TCONS_00108491,0.726622,1.15126,0.642985,1.045915,1.431327,0.6622899999999999,1.07159,1.229266,1.202691,protein_coding,known,LOC100853516,equal
XLOC_035094,TCONS_00108498,14.479128,14.629017999999999,14.441326,13.028025999999999,14.157943,15.796659,15.629848,17.156839,15.025242,protein_coding,known,LOC100241642,equal
XLOC_035094,TCONS_00108499,4.502827,4.252408,4.9313709999999995,5.4711300000000005,5.102129,4.349351,3.7151050000000003,3.326088,4.345774,protein_coding,known,LOC100241642,equal
XLOC_035098,TCONS_00108501,19.454782,18.767359,18.277983,17.094314999999998,15.927904999999999,15.904105,18.825254,18.74629,16.914898,protein_coding,known,LOC100263964,equal
XLOC_035102,TCONS_00108506,4.324565,4.452414,4.577959,4.4223099999999995,4.442407,3.499965,4.765749,5.816855,4.7540629999999995,protein_coding,known,LOC100251937,equal
XLOC_035103,TCONS_00108508,3.8154559999999997,4.253989,6.136486,4.924077,4.969951999999999,4.6643669999999995,2.744454,4.70622,4.631065,protein_coding,known,LOC100257067,equal
XLOC_035104,TCONS_00108511,21.436892,21.005228,22.035997000000002,29.145821,29.702434999999998,27.110209,27.234901,27.680241,28.43445,protein_coding,known,LOC100246765,equal
XLOC_035106,TCONS_00108513,1.295884,3.4400800000000005,3.568725,2.0190490000000003,3.038749,0.7681359999999999,1.5889870000000001,2.273098,1.4595719999999999,protein_coding,known,LOC100262175,equal
XLOC_035114,TCONS_00108520,5.967622,5.778077,5.441586,4.181092,6.2922519999999995,6.926431,6.340841,5.548624,6.126380999999999,protein_coding,known,LOC100244993,equal
XLOC_035119,TCONS_00108523,1.4958639999999999,2.103263,1.0306739999999999,0.8820180000000001,1.074932,1.080558,1.362255,1.267175,0.8034359999999999,protein_coding,novel,no_gene_id,i
XLOC_035121,TCONS_00108526,3.4841010000000003,3.049527,3.501407,0.541149,0.302244,0.251589,0.870944,0.546732,0.9783620000000001,protein_coding,novel,no_gene_id,x
XLOC_035124,TCONS_00108534,26.751253000000002,23.484151999999998,26.414381,28.525765999999997,27.431458000000003,24.300272,27.39469,12.034118,23.735826,protein_coding,known,LOC100248444,equal
XLOC_035127,TCONS_00108538,23.144821,22.244366,20.798416,19.218163,18.477961999999998,15.908005,44.622314,44.834835,43.349697,protein_coding,known,HSP101,equal
XLOC_035128,TCONS_00108539,5.1707279999999995,43.463604,41.133656,45.218018,43.049667,46.799801,81.459358,60.955589,60.44419499999999,protein_coding,known,F3'H,equal
XLOC_035128,TCONS_00108540,10.7339,14.243087,8.167276,16.848875,19.108435,17.31288,23.341164000000003,31.654284999999998,22.227073999999998,protein_coding,novel,no_gene_id,o
XLOC_035128,TCONS_00108541,2.336462,7.631715,8.427854,11.944494,10.459576,12.600833999999999,19.303877,20.748388000000002,20.095625,protein_coding,novel,no_gene_id,o
XLOC_035132,TCONS_00108548,54.040447,55.505478000000004,53.627396,51.336975,46.889893,43.642601,53.400208,51.844372,50.814178000000005,protein_coding,known,LOC100241539,equal
XLOC_035134,TCONS_00108554,12.887112,13.122532000000001,13.593976999999999,15.736813,15.055345999999998,15.144601000000002,17.104441,14.529504000000001,17.524706,protein_coding,known,LOC100250074,equal
XLOC_035135,TCONS_00108555,75.081863,76.296364,78.645348,74.277946,71.402611,71.857933,97.185509,89.349625,89.295387,protein_coding,known,LOC100246670,equal
XLOC_035136,TCONS_00108556,15.382439999999999,15.392918,16.360252,13.909065,13.21408,13.913777,17.447561,19.78455,18.975817000000003,protein_coding,known,LOC100251806,equal
XLOC_035136,TCONS_00108557,2.03241,1.522176,1.914381,1.8366259999999999,2.481735,1.3110709999999999,2.252684,2.051452,1.5023090000000001,protein_coding,known,LOC100251806,equal
XLOC_035137,TCONS_00108558,4.095339,3.1270830000000003,3.533129,4.110204,3.430936,3.527648,3.7317099999999996,4.127316,3.811897,protein_coding,known,LOC100260312,equal
XLOC_035138,TCONS_00108559,5.488444,5.695073000000001,5.399436,6.296521,6.026859,6.153576999999999,6.196712000000001,5.9538459999999995,5.914937,protein_coding,known,LOC100262038,equal
XLOC_035146,TCONS_00108575,2.177263,0.728087,2.0408630000000003,1.933515,1.432526,0.418521,4.95599,3.745946,4.282945,protein_coding,known,LOC100255412,equal
XLOC_035147,TCONS_00108576,1.038708,1.0301790000000002,1.203127,0.975068,0.8623120000000001,0.844031,0.9560290000000001,1.024162,1.082525,lncRNA,known,LOC100258704,equal
XLOC_035150,TCONS_00108578,25.440161,25.0914,25.176558,13.075241,13.330054999999998,13.291356,19.959517,18.115736,19.145718,protein_coding,known,LOC100263859,equal
XLOC_035152,TCONS_00108580,1.7044009999999998,1.2828899999999999,2.1620209999999997,2.210766,0.126025,1.493107,0.000822,2.306918,2.339474,protein_coding,known,LOC100251853,equal
XLOC_035153,TCONS_00108581,24.472031,26.290948999999998,27.876657,41.441944,43.744457000000004,45.529938,26.881247,27.748274,26.215734,protein_coding,known,LOC100265707,equal
XLOC_035167,TCONS_00108590,2.8701220000000003,1.229011,1.609592,2.72723,2.403292,2.117946,2.420773,2.340358,2.500693,protein_coding,known,LOC100258813,equal
XLOC_035167,TCONS_00108591,0.801755,1.656312,0.920359,1.243026,1.184034,1.391111,1.106118,1.028047,0.5040979999999999,protein_coding,known,LOC100258813,equal
XLOC_035168,TCONS_00108592,114.75258600000001,116.67894,124.950157,122.438507,110.77358999999998,114.920746,140.73616,136.398849,137.4552,protein_coding,known,LOC100263922,equal
XLOC_035170,TCONS_00108596,1.599067,1.4632020000000001,1.011809,1.769236,1.543677,1.2422799999999998,1.2202979999999999,0.9324110000000001,1.38573,protein_coding,novel,no_gene_id,o
XLOC_035183,TCONS_00108600,4.298643,4.495544000000001,3.9501480000000004,2.793577,3.3659190000000003,3.581915,6.352561,6.556725,6.902074000000001,protein_coding,known,LOC100251957,equal
XLOC_035184,TCONS_00108601,1.3482370000000001,2.173422,2.168454,1.559526,1.630716,2.13135,1.475236,1.8263580000000001,1.131448,protein_coding,novel,no_gene_id,u
XLOC_035187,TCONS_00108604,0.638508,0.47729499999999997,3.062912,3.072083,0.0,0.415789,1.386724,0.09071599999999999,0.27866399999999997,protein_coding,known,LOC100257083,equal
XLOC_035190,TCONS_00108606,2.877903,4.449912,3.3742010000000002,4.377257,4.393041,4.199438,2.136916,3.354222,3.800382,protein_coding,known,LOC100245051,equal
XLOC_035193,TCONS_00108609,5.279105,1.540473,6.015011,5.6549949999999995,6.285887000000001,5.381925,0.8021159999999999,3.661144,3.628627,protein_coding,known,LOC100255354,equal
XLOC_035194,TCONS_00108610,13.272676,12.865488000000001,12.808209,21.522257,23.336174,19.160458,7.610471,8.439511999999999,8.260418,protein_coding,known,LOC100260432,equal
XLOC_035196,TCONS_00108611,30.39337,28.43504,34.114315000000005,29.383495,30.540569,31.697915999999996,38.080929,40.181278000000006,39.632853999999995,lncRNA,known,LOC100255301,equal
XLOC_035198,TCONS_00108612,17.826229,18.65379,18.979256,15.341859,15.535295999999999,16.41548,20.078552,20.769023999999998,20.417557000000002,protein_coding,known,LOC100260380,equal
XLOC_035201,TCONS_00108617,1.284575,1.854402,2.190232,1.4158620000000002,1.567675,1.516931,2.394022,2.800786,1.887172,protein_coding,known,LOC100248410,equal
XLOC_035201,TCONS_00108618,0.9512370000000001,1.020989,0.758842,1.351004,1.950174,1.32998,1.486457,1.986673,2.93095,protein_coding,known,LOC100248410,equal
XLOC_035203,TCONS_00108620,12.607801,13.617393,11.129014,12.055242999999999,10.696496,10.943159,12.778253999999999,12.561507,12.379442999999998,protein_coding,known,LOC100248456,equal
XLOC_035204,TCONS_00108621,1.2959180000000001,2.470186,4.4241269999999995,2.2683150000000003,3.3166089999999997,1.2436559999999999,1.3598569999999999,2.209505,1.005468,protein_coding,known,LOC100253563,equal
XLOC_035206,TCONS_00108624,9.89707,10.560642,10.707239999999999,9.523831,9.705688,10.769797,11.015004,11.574813,12.172592,protein_coding,known,LOC100263814,equal
XLOC_035207,TCONS_00108625,6.427533,3.378572,6.752275,7.925930999999999,5.171623,9.954410000000001,2.4718709999999997,2.1587400000000003,1.880365,protein_coding,known,LOC100241544,equal
XLOC_035207,TCONS_00108626,2.463492,1.214734,2.711621,2.646049,1.550986,2.908356,1.202441,0.796409,0.732086,protein_coding,known,LOC100241544,equal
XLOC_035208,TCONS_00108631,24.627642,25.290514,28.526321000000003,25.05131,22.71641,23.618782,29.379225,31.132998999999998,32.184032,protein_coding,known,LOC100250088,equal
XLOC_035208,TCONS_00108632,2.909003,2.659894,2.6852009999999997,5.230188,3.177137,2.2878529999999997,4.71026,4.244280000000001,3.640564,protein_coding,known,LOC100250088,equal
XLOC_035210,TCONS_00108636,0.55811,2.416832,2.427853,2.652172,3.332018,4.748149,2.288564,3.76516,2.1780049999999997,protein_coding,known,LOC100260325,equal
XLOC_035213,TCONS_00108638,2.098007,2.73222,1.533319,3.307924,2.682028,2.077229,2.454253,2.964854,2.169851,protein_coding,known,LOC100256944,equal
XLOC_035215,TCONS_00108640,60.582298,60.70610799999999,64.54863,96.833,95.791481,89.3974,38.663776,39.939457,36.924801,protein_coding,known,LOC100262043,equal
XLOC_035217,TCONS_00108642,3.8564410000000002,4.586826,5.323163,6.179862,5.153687000000001,5.341914,4.312963,4.5975209999999995,4.6682239999999995,protein_coding,known,LOC100267214,equal
XLOC_035222,TCONS_00108647,1.633406,0.328839,1.305996,1.400404,1.351537,1.08207,0.803744,1.049649,0.553604,protein_coding,known,LOC100241599,equal
XLOC_035224,TCONS_00108649,15.214433999999999,13.986404,14.449488,18.56147,16.236586,17.105547,0.068966,14.426186999999999,14.195731,protein_coding,known,LOC100262100,equal
XLOC_035225,TCONS_00108650,29.695120000000003,26.245604999999998,28.77103,25.329109,24.038517000000002,23.838217,21.426739,22.968629999999997,22.309784,protein_coding,known,LOC100267260,equal
XLOC_035226,TCONS_00108652,22.771110999999998,21.925922,22.222929,10.893491000000001,11.112244,10.669578999999999,6.658785000000001,6.471146,6.172823999999999,protein_coding,known,LOC100244957,equal
XLOC_035227,TCONS_00108653,14.300145,13.836623000000001,12.291995,12.688172999999999,12.328835,12.805036999999999,8.687615,10.260303,10.374703,protein_coding,known,LOC100255253,equal
XLOC_035227,TCONS_00108654,4.1518690000000005,3.2705900000000003,2.927714,2.83202,2.5482720000000003,1.853291,2.527469,2.146562,6.088223999999999,protein_coding,known,LOC100255253,equal
XLOC_035230,TCONS_00108657,1.3877899999999999,1.493903,1.1023040000000002,1.031954,1.313603,0.941019,1.113322,1.3724299999999998,1.4196790000000001,protein_coding,known,LOC100250198,equal
XLOC_035232,TCONS_00108660,13.535739000000001,14.071729999999999,15.627094,13.82324,14.081509,14.341370999999999,17.453039,17.155661,16.948339,protein_coding,known,LOC100243388,equal
XLOC_035237,TCONS_00108663,4.833405,4.626368,5.184329,5.409047,5.223269,4.270232,5.0768949999999995,4.754188,5.132363,protein_coding,known,LOC100246777,equal
XLOC_035240,TCONS_00108665,9.804147,9.129491999999999,9.496106,7.883992,8.43275,7.802366,0.713547,6.637217,6.792453999999999,protein_coding,known,LOC100251908,equal
XLOC_035241,TCONS_00108666,13.438335,12.238976,13.660758,11.652718,11.590911,11.625313,16.705906,16.083046,18.476423,protein_coding,known,LOC100257038,equal
XLOC_035243,TCONS_00108671,1.713375,1.038784,0.811376,1.809193,1.7044110000000001,1.0348979999999999,1.002746,1.863794,1.1417540000000002,protein_coding,known,LOC100241507,equal
XLOC_035244,TCONS_00108672,1.523728,1.8276310000000002,1.291888,1.549835,1.320506,1.693756,2.287046,1.6737520000000001,1.6988740000000002,protein_coding,known,LOC100250137,equal
XLOC_035245,TCONS_00108673,5.565539,6.753292,3.7646029999999997,7.116565,4.5111,6.80732,9.098475,9.620645,8.265491,protein_coding,known,LOC100255305,equal
XLOC_035256,TCONS_00108683,0.657369,1.36174,0.799083,0.059262,0.9788950000000001,0.296103,7.110394,0.597051,0.0073950000000000005,protein_coding,known,LOC100263884,equal
XLOC_035261,TCONS_00108686,4.508675,4.3835809999999995,4.811228,4.082616000000001,3.719012,3.386621,3.6752540000000002,3.6503160000000006,3.9570769999999995,protein_coding,known,LOC100265564,equal
XLOC_035265,TCONS_00108689,29.434399,30.110258,31.857252000000003,26.346011999999998,28.00034,27.363559999999996,32.313427000000004,31.786654,33.635181,protein_coding,known,LOC100253519,equal
XLOC_035270,TCONS_00108693,20.652084,18.510675,20.378351000000002,22.390406,20.92025,18.82526,29.836809000000002,25.66049,25.063361999999998,protein_coding,known,LOC100246848,equal
XLOC_035273,TCONS_00108694,33.39817,31.513853000000005,29.84812,30.862852,30.929623,29.955481,34.312003999999995,33.69931,32.722384999999996,protein_coding,known,LOC100258668,equal
XLOC_035277,TCONS_00108698,1.079387,1.203724,1.591993,0.9411450000000001,1.086439,1.297936,1.554271,1.68455,1.362692,protein_coding,known,LOC100267391,equal
XLOC_035279,TCONS_00108699,1.266753,2.31672,2.320557,0.229213,0.640985,1.449756,1.493899,2.698706,1.55655,protein_coding,novel,no_gene_id,u
XLOC_035280,TCONS_00108700,15.149363000000001,14.214717000000002,14.620012,15.394275,13.876129999999998,13.019695,16.506922,15.484882,16.508059,protein_coding,known,LOC100246679,equal
XLOC_035285,TCONS_00108704,2.098647,1.547552,2.2149259999999997,2.334509,1.1596870000000001,1.71418,1.9396369999999998,1.7071830000000001,0.8242649999999999,protein_coding,known,LOC100262049,equal
XLOC_035299,TCONS_00108714,2.051807,2.199159,3.047486,4.015555,3.3553230000000003,3.2536509999999996,4.279063,5.852901999999999,4.386024,protein_coding,known,LOC100255423,equal
XLOC_035301,TCONS_00108717,13.370937,8.577838999999999,10.628112,12.037514,13.23875,10.838053,8.672896000000001,8.603417,9.946195,protein_coding,known,LOC100267396,equal
XLOC_035303,TCONS_00108719,15.795059,15.818317,17.573597,16.045017,16.672795999999998,17.229441,16.616723999999998,17.551752,15.395556,protein_coding,known,LOC100265719,equal
XLOC_035305,TCONS_00108720,2.3858639999999998,2.0517849999999997,1.4975120000000002,1.3656059999999999,1.255486,1.014704,1.8860810000000001,2.375969,2.170373,protein_coding,known,LOC100243357,equal
XLOC_035306,TCONS_00108727,62.75724399999999,62.485626,69.911552,77.079308,55.022606,76.302246,60.31146999999999,67.574699,61.116653,protein_coding,known,LOC100253588,equal
XLOC_035308,TCONS_00108729,13.067653,14.483379000000001,13.092933,14.793211,13.183231,15.405779,24.141588,20.552057,21.97006,protein_coding,known,LOC100855230,equal
XLOC_035313,TCONS_00108732,20.245663,20.195818,20.010008,19.139214000000003,19.988625,22.125166,23.419388,22.857329999999997,24.872364,protein_coding,known,LOC100253625,equal
XLOC_035324,TCONS_00108739,3.45171,3.590101,3.2600279999999997,4.2019720000000005,4.719692,4.528185,2.097882,2.506682,1.992822,protein_coding,known,LOC100258771,equal
XLOC_035332,TCONS_00108744,0.731162,0.565873,0.725403,1.376356,1.311107,1.604063,1.9684549999999998,1.599673,1.798032,protein_coding,known,LOC100265573,equal
XLOC_035336,TCONS_00108746,0.750254,2.488985,5.3769860000000005,4.311873,0.276065,3.6265110000000003,3.0367759999999997,2.057106,0.255825,protein_coding,known,LOC100251913,equal
XLOC_035341,TCONS_00108752,16.229286,15.812702999999999,17.698303,20.25852,19.807415,20.288897,19.371805,19.153019,18.813648,protein_coding,known,LOC100257045,equal
XLOC_035342,TCONS_00108753,3.8322529999999997,3.3688480000000003,3.6759269999999997,3.4779980000000004,3.576172,4.173153,4.903225,3.383265,3.2788,protein_coding,known,LOC100243366,equal
XLOC_035345,TCONS_00108754,1.846323,1.985627,1.463558,1.798189,1.6466,1.772171,2.1872130000000003,1.822455,1.7595,protein_coding,known,LOC100248492,equal
XLOC_035350,TCONS_00108758,22.302906,21.813534,23.308571,0.24343099999999998,22.474989,23.124115,10.827900999999999,19.257467000000002,19.082174,protein_coding,known,LOC100267319,equal
XLOC_035361,TCONS_00108767,194.502289,195.90708899999998,198.316101,186.473083,177.811691,198.50325,239.78775,231.29521200000002,223.70254500000001,protein_coding,known,LOC100265604,equal
XLOC_035364,TCONS_00108769,2.433347,2.7822720000000003,3.3300160000000005,2.662927,2.769869,2.898171,2.718601,2.17328,2.765858,protein_coding,known,LOC100241526,equal
XLOC_035365,TCONS_00108770,32.221294,33.924324,33.847343,38.760494,34.632469,40.55365,29.059071000000003,33.005127,31.750931,protein_coding,known,LOC100243296,equal
XLOC_035365,TCONS_00108772,5.948866000000001,6.445652,6.589038,5.728332,8.729057000000001,9.470993,7.667097,7.046657000000001,7.52503,lncRNA,novel,no_gene_id,o
XLOC_035366,TCONS_00108773,9.748614,6.052126,7.039677,6.2242690000000005,9.638077000000001,7.681989999999999,4.546094999999999,6.720028999999999,3.503261,protein_coding,known,LOC100256924,equal
XLOC_035367,TCONS_00108774,11.031297,10.275115,0.702619,0.21844,9.983134,15.03375,1.520879,1.7255040000000001,0.0,protein_coding,novel,no_gene_id,o
XLOC_035369,TCONS_00108775,6.545012,6.937422,7.444783,7.27562,7.195233,5.441575,8.564356,7.623316,8.045959,protein_coding,known,LOC100258672,equal
XLOC_035370,TCONS_00108778,1.514259,2.434091,2.572565,1.930708,2.438793,1.2202030000000001,2.303717,1.799579,3.13292,protein_coding,known,LOC100241632,equal
XLOC_035371,TCONS_00108780,15.635342000000001,12.022578999999999,14.109303,11.919363,13.316466,14.517817,15.232361,13.572726999999999,13.006044000000001,protein_coding,known,LOC100263823,equal
XLOC_035386,TCONS_00108783,3.2635400000000003,0.702282,4.988591,2.635011,1.998246,3.2020310000000003,4.682723999999999,2.561227,3.6796029999999997,protein_coding,known,LOC100246682,equal
XLOC_035386,TCONS_00108784,8.689198,9.815887,7.656167999999999,8.994846,4.426752,7.335186,7.225888,6.452125,7.670647,protein_coding,known,LOC100246682,equal
XLOC_035386,TCONS_00108786,1.406759,1.8935970000000002,1.258043,1.0373629999999998,1.240891,0.772392,1.234351,0.773095,1.039406,protein_coding,known,LOC100246682,equal
XLOC_035387,TCONS_00108787,26.324423,26.242561,24.561165,22.736235,22.848689999999998,22.026438,56.536609999999996,57.681549,51.457909,protein_coding,known,LOC100251794,equal
XLOC_035390,TCONS_00108789,1.0983209999999999,1.16828,0.8861370000000001,0.9743059999999999,0.711212,0.9382309999999999,1.264441,1.233482,1.059732,protein_coding,known,LOC104882266,equal
XLOC_035399,TCONS_00108794,4.79659,4.556862000000001,5.173248,6.39351,5.184872,5.224228,5.724298,6.043414,4.667572,protein_coding,known,LOC100244377,equal
XLOC_035402,TCONS_00108797,59.073395,57.602062,59.225964000000005,53.275684,58.379993000000006,56.269077,68.04115300000001,63.178298999999996,65.35889399999999,protein_coding,known,LOC100258219,equal
XLOC_035403,TCONS_00108798,18.650267000000003,17.466528,18.36245,20.069982999999997,18.434008,17.493765,25.493803,24.689623,22.983353,protein_coding,known,LOC100253088,equal
XLOC_035404,TCONS_00108799,1.147265,1.179192,1.741136,1.19974,0.75237,1.49275,0.871467,1.6469900000000002,1.343257,protein_coding,known,LOC100247962,equal
XLOC_035405,TCONS_00108800,0.0015019999999999999,0.001614,2.576522,2.546105,5.2428300000000005,4.462766,1.555995,2.633035,1.7627099999999998,protein_coding,novel,no_gene_id,u
XLOC_035407,TCONS_00108802,984.2002560000001,1004.78717,1037.694214,842.998535,935.588684,1007.63855,1211.533325,1180.7905269999999,1208.422974,protein_coding,known,LOC100233024,equal
XLOC_035410,TCONS_00108806,183.510208,184.366165,200.723557,184.200638,185.18071,196.278519,206.091919,191.57113600000002,191.180176,protein_coding,known,LOC100259511,equal
XLOC_035414,TCONS_00108808,2.0819349999999996,1.8123040000000001,2.2183490000000003,2.3189490000000004,1.72147,1.655036,1.298503,1.302255,1.876149,protein_coding,known,LOC100264685,equal
XLOC_035421,TCONS_00108809,6.10773,7.827808999999999,9.174351,7.81572,9.037564999999999,11.77795,6.653892999999999,8.547991,7.590563,protein_coding,known,LOC100245056,equal
XLOC_035429,TCONS_00108811,20.073324,21.873236,21.187145,20.591484,19.48881,21.361620000000002,17.903225,18.710676,15.879560999999999,protein_coding,known,LOC100256406,equal
XLOC_035432,TCONS_00108815,12.147928,11.915047,12.6765,9.813902,10.047711999999999,10.929839,15.344782,14.148535,15.20801,protein_coding,known,LOC100261494,equal
